# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	2767316	2768017	-	EPJJIE_006026	-	-	-	-	-	-
contig_1	cds	2767990	2768193	-	EPJJIE_006027	-	-	-	-	-	-
contig_1	cds	2768257	2768553	-	EPJJIE_006028	-	-	-	-	-	-
contig_1	cds	2768526	2769221	-	EPJJIE_006029	-	-	-	-	-	-
contig_1	cds	2769529	2769900	-	EPJJIE_006030	-	-	-	-	-	-
contig_1	cds	2769973	2770434	-	EPJJIE_006031	-	-	-	-	-	-
contig_1	cds	2770452	2770703	-	EPJJIE_006032	-	-	-	-	-	-
contig_1	cds	2770676	2771161	-	EPJJIE_006033	-	-	-	-	-	-
contig_1	cds	2771292	2771669	-	EPJJIE_006034	-	-	-	-	-	-
contig_1	cds	2771673	2772620	-	EPJJIE_006035	-	-	-	-	-	-
contig_1	cds	2772817	2772936	-	EPJJIE_006036	-	-	-	-	-	-
contig_1	cds	2772891	2773253	-	EPJJIE_006037	-	-	-	-	-	-
contig_1	cds	2773280	2773942	-	EPJJIE_006038	-	-	-	-	-	-
contig_1	cds	2773933	2774340	-	EPJJIE_006039	-	-	-	-	-	-
contig_1	cds	2774387	2774629	-	EPJJIE_006040	-	-	-	-	-	-
contig_1	cds	2774851	2775030	-	EPJJIE_006041	-	-	-	-	-	-
contig_1	cds	2775238	2775564	-	EPJJIE_006042	-	-	-	-	-	-
contig_1	cds	2775778	2776371	-	EPJJIE_006043	-	-	-	-	-	-
contig_1	cds	2776421	2776627	-	EPJJIE_006044	-	-	-	-	-	-
contig_1	cds	2776691	2776942	-	EPJJIE_006045	-	-	-	-	-	-
contig_1	cds	2776905	2777516	-	EPJJIE_006046	-	-	-	-	-	-
contig_1	cds	2778384	2778665	-	EPJJIE_006047	-	-	-	-	-	-
contig_1	cds	2778707	2779237	-	EPJJIE_006048	-	-	-	-	-	-
contig_1	cds	2779191	2779709	-	EPJJIE_006049	-	-	-	-	-	-
contig_1	cds	2780031	2780378	-	EPJJIE_006050	-	-	-	-	-	-
contig_1	cds	2780633	2780899	-	EPJJIE_006051	-	-	-	-	-	-
contig_1	cds	2781683	2781910	+	EPJJIE_006052	-	-	-	-	-	-
contig_1	rRNA	2782261	2783785	+	EPJJIE_006053	1469.9	9.4e-45	-	-	-	RFAM:RF00177
contig_1	tRNA	2783940	2784016	+	EPJJIE_006054	77.7	-	-	-	-	-
contig_1	tRNA	2784043	2784118	+	EPJJIE_006055	74.0	-	-	-	-	-
contig_1	rRNA	2784269	2787154	+	EPJJIE_006056	2699.8	1.6e-05	-	-	-	RFAM:RF02541
contig_1	rRNA	2787244	2787354	+	EPJJIE_006057	80.3	5.7e-13	-	-	-	RFAM:RF00001
contig_1	cds	2787823	2788215	+	EPJJIE_006058	-	-	-	-	-	-
contig_1	cds	2788624	2788890	+	EPJJIE_006059	-	-	-	-	-	-
contig_1	cds	2788969	2789607	+	EPJJIE_006060	-	-	-	-	-	-
contig_1	cds	2789618	2789815	+	EPJJIE_006061	-	-	-	-	-	-
contig_1	cds	2789766	2790338	+	EPJJIE_006062	-	-	-	-	-	-
contig_1	cds	2790553	2790993	+	EPJJIE_006063	117.0	4.9e-33	0.822	1.0	0.542	UniRef:UniRef50_A0A8S0FQ08
contig_1	cds	2791026	2791262	+	EPJJIE_006064	-	-	-	-	-	-
contig_1	cds	2791417	2791863	+	EPJJIE_006065	-	-	-	-	-	-
contig_1	cds	2792041	2792148	+	EPJJIE_006066	-	-	-	-	-	-
contig_1	cds	2792176	2792610	+	EPJJIE_006067	-	-	-	-	-	-
contig_1	cds	2792918	2793265	-	EPJJIE_006068	-	-	-	-	-	-
contig_1	cds	2793250	2793444	-	EPJJIE_006069	-	-	-	-	-	-
contig_1	cds	2793395	2793685	-	EPJJIE_006070	-	-	-	-	-	-
contig_1	cds	2793682	2794449	-	EPJJIE_006071	230.0	2.3e-73	0.996	0.864	0.520	UniRef:UniRef50_G5SVB3
contig_1	cds	2794472	2795017	+	EPJJIE_006072	-	-	-	-	-	-
contig_1	cds	2795128	2795262	+	EPJJIE_006073	-	-	-	-	-	-
contig_1	cds	2795377	2795478	-	EPJJIE_006074	-	-	-	-	-	-
contig_1	cds	2795481	2795621	-	EPJJIE_006075	-	-	-	-	-	-
contig_1	cds	2795880	2796074	+	EPJJIE_006076	-	-	-	-	-	-
contig_1	cds	2796046	2796360	+	EPJJIE_006077	-	-	-	-	-	-
contig_1	cds	2796386	2796778	-	EPJJIE_006078	-	-	-	-	-	-
contig_1	cds	2797008	2798120	+	EPJJIE_006079	448.0	6.3e-155	1.0	0.811	0.608	UniRef:UniRef50_A0A7X8ACX8
contig_1	cds	2798117	2798221	+	EPJJIE_006080	-	-	-	-	-	-
contig_1	cds	2798362	2798931	+	EPJJIE_006081	219.0	9.2e-72	0.884	0.928	0.689	UniRef:UniRef50_A0A972UX09
contig_1	cds	2799028	2799426	+	EPJJIE_006082	-	-	-	-	-	-
contig_1	cds	2799411	2799734	+	EPJJIE_006083	-	-	-	-	-	-
contig_1	cds	2799683	2800063	+	EPJJIE_006084	-	-	-	-	-	-
contig_1	cds	2800045	2800287	+	EPJJIE_006085	-	-	-	-	-	-
contig_1	cds	2800534	2801559	+	EPJJIE_006086	-	-	-	-	-	-
contig_1	cds	2801664	2802317	+	EPJJIE_006087	-	-	-	-	-	-
contig_1	cds	2802320	2802622	+	EPJJIE_006088	-	-	-	-	-	-
contig_1	cds	2802708	2802926	+	EPJJIE_006089	-	-	-	-	-	-
contig_1	cds	2802938	2803600	+	EPJJIE_006090	-	-	-	-	-	-
contig_1	cds	2803576	2804115	+	EPJJIE_006091	-	-	-	-	-	-
contig_1	cds	2804368	2804538	+	EPJJIE_006092	-	-	-	-	-	-
contig_1	cds	2804535	2805311	+	EPJJIE_006093	-	-	-	-	-	-
contig_1	cds	2805275	2805703	+	EPJJIE_006094	-	-	-	-	-	-
contig_1	cds	2805762	2805953	+	EPJJIE_006095	-	-	-	-	-	-
contig_1	cds	2806083	2806550	+	EPJJIE_006096	-	-	-	-	-	-
contig_1	cds	2806599	2806808	+	EPJJIE_006097	-	-	-	-	-	-
contig_1	cds	2806826	2808208	+	EPJJIE_006098	459.0	8.1e-158	0.885	0.885	0.580	UniRef:UniRef50_A0A1V5S1A1
contig_1	cds	2808210	2808431	+	EPJJIE_006099	-	-	-	-	-	-
contig_1	cds	2808391	2808741	+	EPJJIE_006100	-	-	-	-	-	-
contig_1	cds	2808741	2809436	+	EPJJIE_006101	-	-	-	-	-	-
contig_1	cds	2809433	2809846	+	EPJJIE_006102	-	-	-	-	-	-
contig_1	cds	2810010	2810201	+	EPJJIE_006103	-	-	-	-	-	-
contig_1	cds	2810252	2810545	+	EPJJIE_006104	-	-	-	-	-	-
contig_1	cds	2810629	2812131	+	EPJJIE_006105	-	-	-	-	-	-
contig_1	cds	2812737	2813021	+	EPJJIE_006106	-	-	-	-	-	-
contig_1	cds	2813070	2813312	+	EPJJIE_006107	-	-	-	-	-	-
contig_1	cds	2813503	2813685	+	EPJJIE_006108	-	-	-	-	-	-
contig_1	cds	2814261	2814476	-	EPJJIE_006109	-	-	-	-	-	-
contig_1	cds	2814654	2814752	+	EPJJIE_006110	-	-	-	-	-	-
contig_1	cds	2814749	2814937	+	EPJJIE_006111	-	-	-	-	-	-
contig_1	cds	2814891	2815046	+	EPJJIE_006112	-	-	-	-	-	-
contig_1	cds	2815200	2815412	+	EPJJIE_006113	-	-	-	-	-	-
contig_1	cds	2815461	2815724	+	EPJJIE_006114	-	-	-	-	-	-
contig_1	cds	2816050	2816646	+	EPJJIE_006115	-	-	-	-	-	-
contig_1	cds	2817255	2817494	+	EPJJIE_006116	-	-	-	-	-	-
contig_1	cds	2817679	2817903	+	EPJJIE_006117	-	-	-	-	-	-
contig_1	cds	2817897	2818082	+	EPJJIE_006118	-	-	-	-	-	-
contig_1	cds	2818196	2818414	+	EPJJIE_006119	-	-	-	-	-	-
contig_1	cds	2818515	2818943	+	EPJJIE_006120	-	-	-	-	-	-
contig_1	cds	2818968	2819675	+	EPJJIE_006121	-	-	-	-	-	-
contig_1	cds	2819789	2820109	+	EPJJIE_006122	-	-	-	-	-	-
contig_1	cds	2820305	2820502	+	EPJJIE_006123	-	-	-	-	-	-
contig_1	cds	2820686	2820844	+	EPJJIE_006124	-	-	-	-	-	-
contig_1	cds	2820996	2821106	+	EPJJIE_006125	-	-	-	-	-	-
contig_1	cds	2821415	2821660	+	EPJJIE_006126	-	-	-	-	-	-
contig_1	cds	2821944	2822183	+	EPJJIE_006127	-	-	-	-	-	-
contig_1	cds	2822217	2822543	+	EPJJIE_006128	-	-	-	-	-	-
contig_1	cds	2822507	2822716	+	EPJJIE_006129	-	-	-	-	-	-
contig_1	cds	2822713	2823192	+	EPJJIE_006130	-	-	-	-	-	-
contig_1	cds	2823392	2823676	+	EPJJIE_006131	-	-	-	-	-	-
contig_1	cds	2824123	2824344	+	EPJJIE_006132	-	-	-	-	-	-
contig_1	cds	2824313	2824558	+	EPJJIE_006133	-	-	-	-	-	-
contig_1	cds	2824649	2825155	+	EPJJIE_006134	-	-	-	-	-	-
contig_1	cds	2825195	2825503	+	EPJJIE_006135	-	-	-	-	-	-
contig_1	cds	2825556	2825834	+	EPJJIE_006136	-	-	-	-	-	-
contig_1	cds	2825864	2826013	+	EPJJIE_006137	-	-	-	-	-	-
contig_1	cds	2826022	2826354	+	EPJJIE_006138	-	-	-	-	-	-
contig_1	cds	2826821	2827171	+	EPJJIE_006139	-	-	-	-	-	-
contig_1	cds	2827186	2827524	+	EPJJIE_006140	-	-	-	-	-	-
contig_1	cds	2827488	2827946	+	EPJJIE_006141	-	-	-	-	-	-
contig_1	cds	2827900	2828136	+	EPJJIE_006142	-	-	-	-	-	-
contig_1	cds	2828213	2828455	+	EPJJIE_006143	-	-	-	-	-	-
contig_1	cds	2828668	2829144	+	EPJJIE_006144	305.0	2.8e-106	1.0	1.0	1.0	UniRef:UniRef50_I9ANB6
contig_1	cds	2829159	2829419	+	EPJJIE_006145	-	-	-	-	-	-
contig_1	cds	2829457	2829687	+	EPJJIE_006146	-	-	-	-	-	-
contig_1	cds	2829764	2829919	+	EPJJIE_006147	-	-	-	-	-	-
contig_1	cds	2829934	2830545	+	EPJJIE_006148	-	-	-	-	-	-
contig_1	cds	2830654	2830875	+	EPJJIE_006149	-	-	-	-	-	-
contig_1	cds	2830878	2831102	+	EPJJIE_006150	-	-	-	-	-	-
contig_1	cds	2831379	2831876	+	EPJJIE_006151	-	-	-	-	-	-
contig_1	cds	2831845	2832045	+	EPJJIE_006152	-	-	-	-	-	-
contig_1	cds	2832100	2832324	+	EPJJIE_006153	-	-	-	-	-	-
contig_1	cds	2832257	2832478	-	EPJJIE_006154	-	-	-	-	-	-
contig_1	cds	2832635	2832832	+	EPJJIE_006155	-	-	-	-	-	-
contig_1	cds	2832853	2833074	+	EPJJIE_006156	-	-	-	-	-	-
contig_1	cds	2833154	2833600	+	EPJJIE_006157	-	-	-	-	-	-
contig_1	cds	2833616	2834032	+	EPJJIE_006158	-	-	-	-	-	-
contig_1	cds	2834257	2834535	+	EPJJIE_006159	-	-	-	-	-	-
contig_1	cds	2834532	2834990	+	EPJJIE_006160	-	-	-	-	-	-
contig_1	cds	2835077	2835469	+	EPJJIE_006161	-	-	-	-	-	-
contig_1	cds	2835507	2835713	+	EPJJIE_006162	-	-	-	-	-	-
contig_1	cds	2835725	2836750	+	EPJJIE_006163	606.0	9.2e-219	0.944	0.826	0.941	UniRef:UniRef50_F7LWP8
contig_1	cds	2837075	2837284	+	EPJJIE_006164	-	-	-	-	-	-
contig_1	cds	2837324	2837581	+	EPJJIE_006165	-	-	-	-	-	-
contig_1	cds	2837593	2838129	+	EPJJIE_006166	-	-	-	-	-	-
contig_1	cds	2838163	2838486	+	EPJJIE_006167	-	-	-	-	-	-
contig_1	cds	2838506	2838859	+	EPJJIE_006168	-	-	-	-	-	-
contig_1	cds	2838798	2838995	+	EPJJIE_006169	-	-	-	-	-	-
contig_1	cds	2838958	2839053	+	EPJJIE_006170	-	-	-	-	-	-
contig_1	cds	2839077	2839583	+	EPJJIE_006171	-	-	-	-	-	-
contig_1	cds	2839528	2840058	+	EPJJIE_006172	-	-	-	-	-	-
contig_1	cds	2840114	2840221	+	EPJJIE_006173	-	-	-	-	-	-
contig_1	cds	2840257	2840916	+	EPJJIE_006174	-	-	-	-	-	-
contig_1	cds	2840931	2841173	+	EPJJIE_006175	-	-	-	-	-	-
contig_1	cds	2841241	2841498	+	EPJJIE_006176	-	-	-	-	-	-
contig_1	cds	2841532	2841906	+	EPJJIE_006177	-	-	-	-	-	-
contig_1	cds	2841993	2842202	+	EPJJIE_006178	-	-	-	-	-	-
contig_1	cds	2842183	2842368	+	EPJJIE_006179	-	-	-	-	-	-
contig_1	cds	2842935	2843087	+	EPJJIE_006180	-	-	-	-	-	-
contig_1	cds	2843063	2843494	+	EPJJIE_006181	-	-	-	-	-	-
contig_1	cds	2843478	2843780	+	EPJJIE_006182	-	-	-	-	-	-
contig_1	cds	2843839	2844222	+	EPJJIE_006183	-	-	-	-	-	-
contig_1	cds	2844236	2844478	+	EPJJIE_006184	-	-	-	-	-	-
contig_1	cds	2844564	2844701	+	EPJJIE_006185	-	-	-	-	-	-
contig_1	cds	2844667	2845191	+	EPJJIE_006186	-	-	-	-	-	-
contig_1	cds	2845273	2845800	+	EPJJIE_006187	-	-	-	-	-	-
contig_1	cds	2845775	2846080	+	EPJJIE_006188	-	-	-	-	-	-
contig_1	cds	2846267	2846593	+	EPJJIE_006189	-	-	-	-	-	-
contig_1	cds	2846538	2847437	+	EPJJIE_006190	-	-	-	-	-	-
contig_1	cds	2847500	2847910	-	EPJJIE_006191	-	-	-	-	-	-
contig_1	cds	2847913	2848290	-	EPJJIE_006192	-	-	-	-	-	-
contig_1	cds	2848391	2848570	-	EPJJIE_006193	-	-	-	-	-	-
contig_1	cds	2848947	2849330	+	EPJJIE_006194	-	-	-	-	-	-
contig_1	cds	2849296	2849535	+	EPJJIE_006195	-	-	-	-	-	-
contig_1	cds	2849520	2849687	+	EPJJIE_006196	-	-	-	-	-	-
contig_1	cds	2849669	2850295	+	EPJJIE_006197	-	-	-	-	-	-
contig_1	cds	2850404	2850589	+	EPJJIE_006198	-	-	-	-	-	-
contig_1	cds	2850603	2851580	+	EPJJIE_006199	-	-	-	-	-	-
contig_1	cds	2851577	2852140	+	EPJJIE_006200	-	-	-	-	-	-
contig_1	cds	2852337	2852612	+	EPJJIE_006201	-	-	-	-	-	-
contig_1	cds	2852641	2852943	-	EPJJIE_006202	-	-	-	-	-	-
contig_1	cds	2853010	2853114	+	EPJJIE_006203	-	-	-	-	-	-
contig_1	cds	2853101	2853313	+	EPJJIE_006204	-	-	-	-	-	-
contig_1	cds	2853348	2853659	+	EPJJIE_006205	-	-	-	-	-	-
contig_1	cds	2853718	2853945	+	EPJJIE_006206	-	-	-	-	-	-
contig_1	cds	2854335	2854733	+	EPJJIE_006207	-	-	-	-	-	-
contig_1	cds	2854825	2855202	+	EPJJIE_006208	-	-	-	-	-	-
contig_1	cds	2855217	2855570	+	EPJJIE_006209	-	-	-	-	-	-
contig_1	cds	2855835	2856209	+	EPJJIE_006210	-	-	-	-	-	-
contig_1	cds	2856282	2856506	+	EPJJIE_006211	-	-	-	-	-	-
contig_1	cds	2856625	2857071	+	EPJJIE_006212	-	-	-	-	-	-
contig_1	cds	2857056	2857220	+	EPJJIE_006213	-	-	-	-	-	-
contig_1	cds	2857245	2858177	+	EPJJIE_006214	-	-	-	-	-	-
contig_1	cds	2858117	2859085	+	EPJJIE_006215	-	-	-	-	-	-
contig_1	cds	2859110	2859778	+	EPJJIE_006216	-	-	-	-	-	-
contig_1	cds	2859766	2859954	+	EPJJIE_006217	-	-	-	-	-	-
contig_1	cds	2859996	2860472	+	EPJJIE_006218	-	-	-	-	-	-
contig_1	cds	2860469	2860567	+	EPJJIE_006219	-	-	-	-	-	-
contig_1	cds	2860677	2860910	+	EPJJIE_006220	-	-	-	-	-	-
contig_1	cds	2860907	2861428	+	EPJJIE_006221	-	-	-	-	-	-
contig_1	cds	2861425	2861568	+	EPJJIE_006222	-	-	-	-	-	-
contig_1	cds	2862054	2863619	+	EPJJIE_006223	-	-	-	-	-	-
contig_1	cds	2863576	2864013	+	EPJJIE_006224	-	-	-	-	-	-
contig_1	cds	2864171	2864788	+	EPJJIE_006225	-	-	-	-	-	-
contig_1	cds	2865022	2865435	+	EPJJIE_006226	-	-	-	-	-	-
contig_1	cds	2865854	2866063	+	EPJJIE_006227	-	-	-	-	-	-
contig_1	cds	2866113	2866223	+	EPJJIE_006228	-	-	-	-	-	-
contig_1	cds	2866433	2866579	-	EPJJIE_006229	-	-	-	-	-	-
contig_1	cds	2866528	2866902	-	EPJJIE_006230	-	-	-	-	-	-
contig_1	cds	2866985	2867761	-	EPJJIE_006231	-	-	-	-	-	-
contig_1	cds	2867815	2868060	-	EPJJIE_006232	-	-	-	-	-	-
contig_1	cds	2868015	2868317	-	EPJJIE_006233	-	-	-	-	-	-
contig_1	cds	2868341	2868652	-	EPJJIE_006234	-	-	-	-	-	-
contig_1	cds	2868884	2869033	+	EPJJIE_006235	-	-	-	-	-	-
contig_1	cds	2869193	2869345	+	EPJJIE_006236	-	-	-	-	-	-
contig_1	cds	2869411	2869545	+	EPJJIE_006237	-	-	-	-	-	-
contig_1	cds	2869570	2869662	+	EPJJIE_006238	-	-	-	-	-	-
contig_1	cds	2869650	2870111	+	EPJJIE_006239	-	-	-	-	-	-
contig_1	cds	2870155	2870346	-	EPJJIE_006240	-	-	-	-	-	-
contig_1	tRNA	2870802	2870877	+	EPJJIE_006241	77.7	-	-	-	-	-
contig_1	tRNA	2870907	2870981	+	EPJJIE_006242	83.8	-	-	-	-	-
contig_1	tRNA	2871032	2871106	+	EPJJIE_006243	83.8	-	-	-	-	-
contig_1	cds	2871317	2872018	+	EPJJIE_006244	-	-	-	-	-	-
contig_1	cds	2872025	2872429	+	EPJJIE_006245	-	-	-	-	-	-
contig_1	cds	2872395	2872985	+	EPJJIE_006246	-	-	-	-	-	-
contig_1	cds	2873008	2873160	+	EPJJIE_006247	-	-	-	-	-	-
contig_1	cds	2873358	2873978	+	EPJJIE_006248	-	-	-	-	-	-
contig_1	cds	2873954	2874493	+	EPJJIE_006249	-	-	-	-	-	-
contig_1	cds	2874475	2874768	+	EPJJIE_006250	-	-	-	-	-	-
contig_1	cds	2874814	2876214	+	EPJJIE_006251	-	-	-	-	-	-
contig_1	cds	2876259	2876822	+	EPJJIE_006252	-	-	-	-	-	-
contig_1	cds	2876939	2877889	+	EPJJIE_006253	-	-	-	-	-	-
contig_1	cds	2877911	2878069	+	EPJJIE_006254	-	-	-	-	-	-
contig_1	cds	2878036	2878368	+	EPJJIE_006255	-	-	-	-	-	-
contig_1	cds	2878715	2879095	+	EPJJIE_006256	-	-	-	-	-	-
contig_1	cds	2879185	2879571	+	EPJJIE_006257	121.0	1.1e-34	1.039	1.0	0.504	UniRef:UniRef50_K1KVP4
contig_1	cds	2879689	2879997	+	EPJJIE_006258	-	-	-	-	-	-
contig_1	cds	2879954	2880526	+	EPJJIE_006259	-	-	-	-	-	-
contig_1	cds	2880649	2881446	+	EPJJIE_006260	-	-	-	-	-	-
contig_1	cds	2881403	2881642	+	EPJJIE_006261	-	-	-	-	-	-
contig_1	cds	2881645	2882139	-	EPJJIE_006262	-	-	-	-	-	-
contig_1	cds	2882329	2882628	+	EPJJIE_006263	-	-	-	-	-	-
contig_1	cds	2882597	2882986	+	EPJJIE_006264	-	-	-	-	-	-
contig_1	cds	2882990	2883352	+	EPJJIE_006265	-	-	-	-	-	-
contig_1	cds	2883301	2883603	+	EPJJIE_006266	-	-	-	-	-	-
contig_1	cds	2883643	2883747	+	EPJJIE_006267	-	-	-	-	-	-
contig_1	cds	2883741	2884124	+	EPJJIE_006268	-	-	-	-	-	-
contig_1	cds	2884179	2884808	+	EPJJIE_006269	-	-	-	-	-	-
contig_1	cds	2884753	2885166	+	EPJJIE_006270	-	-	-	-	-	-
contig_1	cds	2885163	2885375	-	EPJJIE_006271	-	-	-	-	-	-
contig_1	cds	2885375	2886022	-	EPJJIE_006272	-	-	-	-	-	-
contig_1	cds	2887125	2887343	+	EPJJIE_006273	-	-	-	-	-	-
contig_1	cds	2887324	2887716	+	EPJJIE_006274	-	-	-	-	-	-
contig_1	cds	2887867	2888169	+	EPJJIE_006275	-	-	-	-	-	-
contig_1	cds	2888206	2888571	+	EPJJIE_006276	-	-	-	-	-	-
contig_1	cds	2888517	2888675	+	EPJJIE_006277	-	-	-	-	-	-
contig_1	cds	2888672	2889598	+	EPJJIE_006278	-	-	-	-	-	-
contig_1	cds	2889561	2889938	+	EPJJIE_006279	-	-	-	-	-	-
contig_1	cds	2889884	2890264	+	EPJJIE_006280	-	-	-	-	-	-
contig_1	cds	2890294	2890734	+	EPJJIE_006281	-	-	-	-	-	-
contig_1	cds	2890768	2890890	+	EPJJIE_006282	-	-	-	-	-	-
contig_1	cds	2891037	2891492	+	EPJJIE_006283	-	-	-	-	-	-
contig_1	cds	2891465	2892055	+	EPJJIE_006284	-	-	-	-	-	-
contig_1	cds	2892067	2892219	+	EPJJIE_006285	-	-	-	-	-	-
contig_1	cds	2892168	2892704	+	EPJJIE_006286	-	-	-	-	-	-
contig_1	cds	2892679	2892870	+	EPJJIE_006287	-	-	-	-	-	-
contig_1	cds	2893170	2893355	+	EPJJIE_006288	-	-	-	-	-	-
contig_1	cds	2893331	2893669	+	EPJJIE_006289	-	-	-	-	-	-
contig_1	cds	2893653	2893760	+	EPJJIE_006290	-	-	-	-	-	-
contig_1	cds	2893813	2894019	+	EPJJIE_006291	-	-	-	-	-	-
contig_1	cds	2893983	2894756	+	EPJJIE_006292	-	-	-	-	-	-
contig_1	cds	2894848	2895039	-	EPJJIE_006293	-	-	-	-	-	-
contig_1	cds	2895054	2896034	-	EPJJIE_006294	-	-	-	-	-	-
contig_1	cds	2896124	2896372	-	EPJJIE_006295	-	-	-	-	-	-
contig_1	cds	2896335	2896727	-	EPJJIE_006296	-	-	-	-	-	-
contig_1	cds	2896829	2897002	-	EPJJIE_006297	-	-	-	-	-	-
contig_1	cds	2896956	2897150	-	EPJJIE_006298	-	-	-	-	-	-
contig_1	cds	2897092	2897286	-	EPJJIE_006299	-	-	-	-	-	-
contig_1	cds	2897452	2897661	-	EPJJIE_006300	-	-	-	-	-	-
contig_1	cds	2897706	2898473	-	EPJJIE_006301	-	-	-	-	-	-
contig_1	cds	2898537	2898890	-	EPJJIE_006302	127.0	1.9e-37	0.957	0.926	0.554	UniRef:UniRef50_A0A0F5JM38
contig_1	cds	2898974	2899138	-	EPJJIE_006303	-	-	-	-	-	-
contig_1	cds	2899181	2899309	-	EPJJIE_006304	-	-	-	-	-	-
contig_1	cds	2899338	2899997	-	EPJJIE_006305	-	-	-	-	-	-
contig_1	cds	2899984	2900430	-	EPJJIE_006306	-	-	-	-	-	-
contig_1	cds	2900430	2901362	-	EPJJIE_006307	-	-	-	-	-	-
contig_1	cds	2901341	2901631	-	EPJJIE_006308	-	-	-	-	-	-
contig_1	cds	2901649	2902329	-	EPJJIE_006309	-	-	-	-	-	-
contig_1	cds	2902714	2902938	-	EPJJIE_006310	-	-	-	-	-	-
contig_1	cds	2902889	2903284	-	EPJJIE_006311	-	-	-	-	-	-
contig_1	cds	2903251	2903472	-	EPJJIE_006312	-	-	-	-	-	-
contig_1	cds	2903453	2903770	-	EPJJIE_006313	-	-	-	-	-	-
contig_1	cds	2904594	2904866	-	EPJJIE_006314	-	-	-	-	-	-
contig_1	cds	2905090	2905542	+	EPJJIE_006315	-	-	-	-	-	-
contig_1	cds	2905642	2905857	+	EPJJIE_006316	-	-	-	-	-	-
contig_1	cds	2905797	2906465	+	EPJJIE_006317	-	-	-	-	-	-
contig_1	cds	2906763	2906966	+	EPJJIE_006318	-	-	-	-	-	-
contig_1	cds	2907096	2907275	+	EPJJIE_006319	-	-	-	-	-	-
contig_1	cds	2907315	2907626	+	EPJJIE_006320	-	-	-	-	-	-
contig_1	cds	2907617	2907889	+	EPJJIE_006321	-	-	-	-	-	-
contig_1	cds	2908011	2908787	+	EPJJIE_006322	-	-	-	-	-	-
contig_1	cds	2909137	2909286	-	EPJJIE_006323	-	-	-	-	-	-
contig_1	cds	2909467	2909769	-	EPJJIE_006324	-	-	-	-	-	-
contig_1	cds	2909982	2910119	+	EPJJIE_006325	-	-	-	-	-	-
contig_1	cds	2910116	2910430	+	EPJJIE_006326	-	-	-	-	-	-
contig_1	cds	2910411	2910893	+	EPJJIE_006327	-	-	-	-	-	-
contig_1	cds	2911078	2911365	+	EPJJIE_006328	-	-	-	-	-	-
contig_1	cds	2911407	2911793	+	EPJJIE_006329	-	-	-	-	-	-
contig_1	cds	2911738	2912523	+	EPJJIE_006330	-	-	-	-	-	-
contig_1	cds	2912511	2912663	+	EPJJIE_006331	-	-	-	-	-	-
contig_1	cds	2912849	2913226	+	EPJJIE_006332	-	-	-	-	-	-
contig_1	cds	2913241	2913462	+	EPJJIE_006333	-	-	-	-	-	-
contig_1	cds	2913547	2913792	+	EPJJIE_006334	-	-	-	-	-	-
contig_1	cds	2913761	2914315	+	EPJJIE_006335	-	-	-	-	-	-
contig_1	cds	2914552	2914899	+	EPJJIE_006336	185.0	5.1e-60	0.913	0.802	0.895	UniRef:UniRef50_A0A1V5N1I8
contig_1	cds	2914930	2915178	+	EPJJIE_006337	-	-	-	-	-	-
contig_1	cds	2915138	2916010	+	EPJJIE_006338	-	-	-	-	-	-
contig_1	cds	2915998	2916372	+	EPJJIE_006339	-	-	-	-	-	-
contig_1	cds	2916363	2916524	+	EPJJIE_006340	-	-	-	-	-	-
contig_1	cds	2916534	2916851	+	EPJJIE_006341	-	-	-	-	-	-
contig_1	cds	2916838	2917071	+	EPJJIE_006342	-	-	-	-	-	-
contig_1	cds	2917214	2918239	-	EPJJIE_006343	-	-	-	-	-	-
contig_1	cds	2918256	2918450	+	EPJJIE_006344	-	-	-	-	-	-
contig_1	cds	2918384	2919205	-	EPJJIE_006345	-	-	-	-	-	-
contig_1	cds	2919262	2919525	-	EPJJIE_006346	-	-	-	-	-	-
contig_1	cds	2919667	2920467	-	EPJJIE_006347	-	-	-	-	-	-
contig_1	cds	2920543	2920656	-	EPJJIE_006348	-	-	-	-	-	-
contig_1	cds	2920665	2920967	-	EPJJIE_006349	-	-	-	-	-	-
contig_1	cds	2921056	2921481	+	EPJJIE_006350	-	-	-	-	-	-
contig_1	cds	2921314	2921718	-	EPJJIE_006351	-	-	-	-	-	-
contig_1	cds	2921673	2921972	-	EPJJIE_006352	-	-	-	-	-	-
contig_1	cds	2921926	2922186	-	EPJJIE_006353	-	-	-	-	-	-
contig_1	cds	2922144	2923571	-	EPJJIE_006354	-	-	-	-	-	-
contig_1	cds	2923653	2923964	-	EPJJIE_006355	-	-	-	-	-	-
contig_1	cds	2923958	2924323	-	EPJJIE_006356	-	-	-	-	-	-
contig_1	cds	2924422	2924571	-	EPJJIE_006357	-	-	-	-	-	-
contig_1	cds	2924944	2925360	-	EPJJIE_006358	-	-	-	-	-	-
contig_1	cds	2925312	2925554	-	EPJJIE_006359	-	-	-	-	-	-
contig_1	cds	2925551	2925889	-	EPJJIE_006360	-	-	-	-	-	-
contig_1	cds	2925917	2926162	-	EPJJIE_006361	-	-	-	-	-	-
contig_1	cds	2926335	2926559	-	EPJJIE_006362	-	-	-	-	-	-
